cpu_clock,isa,l1_size,l2_size,l3_size,num-cpus,mem_type,mem_clock,mem_size
2.3611629009246826,X86_64,32,512,4096,56,PC4-3200AA,3200,1536
2.3729119300842285,X86_64,64,1024,22528,72,PC4-2933V,2933,1024
2.3337199687957764,X86_64,32,256,98304,88,0,2933,2048
2.0817203521728516,X86_64,64,512,53248,12,0,0,1024
2.60272479057312,X86_64,64,256,24576,36,PC4-3200AA,0,32
2.796217441558838,X86_64,64,1024,43008,52,PC4-2933Y,2933,4096
2.944279670715332,X86_64,32,1024,6144,28,0,2400,768
2.2279739379882812,X86_64,64,256,983040,128,PC4-2933V,2400,192
3.986753225326538,X86_64,64,512,61440,2,PC4-3200AA,2933,192
2.2806317806243896,X86_64,64,256,55296,384,PC4-2933V,3200,176
2.473268985748291,X86_64,64,1024,122880,10,PC4-2400T,3200,176
2.49912166595459,X86_64,64,512,15360,76,PC4-2933Y,2933,128
2.229326009750366,X86_64,64,256,67584,80,0,2666,320
2.149014472961426,X86_64,32,1024,110592,18,PC4-2400T,2933,512
2.297696828842163,X86_64,64,256,36864,10,PC4-3200AA,2400,384
1.8288942575454712,X86_64,64,512,116736,80,PC4-2933V,2400,4096
2.519096612930298,X86_64,32,512,24576,32,PC4-3200AA,2666,128
2.4437389373779297,X86_64,32,512,393216,2,PC4-2666V,2400,2048
2.482269763946533,X86_64,64,512,32768,104,0,2400,512
2.2352688312530518,X86_64,64,512,131072,8,PC4-2400T,2400,3072
2.445526361465454,X86_64,64,1024,65536,96,0,2933,512
2.328306198120117,X86_64,32,1024,983040,32,0,2666,2304
2.0200881958007812,X86_64,32,1024,30720,112,PC4-2400T,2400,256
2.5049357414245605,X86_64,32,1024,65536,12,PC4-2933Y,2933,128
1.9259053468704224,X86_64,32,1024,311296,52,PC4-2666V,0,256
2.334495782852173,X86_64,64,512,55296,224,PC4-3200AA,2933,768
2.2683448791503906,X86_64,64,256,112640,64,PC4-2933V,2933,768
2.2287447452545166,X86_64,32,256,135168,32,PC4-2933Y,2666,32
2.5794875621795654,X86_64,64,256,135168,104,PC4-2933V,2933,384
2.0515105724334717,X86_64,64,512,79872,112,PC4-2400T,2400,176
2.4408397674560547,X86_64,64,256,112640,16,PC4-2933Y,2666,320
2.247286081314087,X86_64,32,512,196608,18,PC4-2666V,0,128
2.1253600120544434,X86_64,64,1024,61440,8,PC4-2933V,2400,256
2.369901180267334,X86_64,32,1024,24576,32,0,0,192
2.41560435295105,X86_64,32,1024,71680,112,PC4-2400T,0,192
2.704019069671631,X86_64,32,1024,61440,16,PC4-3200AA,2933,176
2.5387251377105713,X86_64,32,512,43008,384,PC4-2400T,3200,1024
2.12969708442688,X86_64,64,512,135168,224,PC4-2933Y,2666,1536
2.569878339767456,X86_64,32,256,122880,128,PC4-2400T,2933,384
1.8115819692611694,X86_64,32,1024,6144,16,0,2400,3072
2.294792652130127,X86_64,32,512,65536,76,PC4-3200AA,2666,3072
2.478670597076416,X86_64,32,512,24576,88,0,2933,176
2.313565969467163,X86_64,64,512,43008,4,PC4-3200AA,0,4096
2.358400583267212,X86_64,32,512,22528,384,PC4-2666V,2933,192
2.334012031555176,X86_64,64,1024,262144,32,PC4-3200AA,2933,512
2.1126558780670166,X86_64,64,256,77824,28,PC4-2933Y,2933,256
2.5412867069244385,X86_64,64,256,55296,52,PC4-2400T,2933,192
2.2213921546936035,X86_64,32,256,155648,224,PC4-2666V,2666,3072
2.540644645690918,X86_64,32,1024,43008,24,PC4-3200AA,2400,32
1.9419115781784058,X86_64,32,1024,38912,40,0,2933,32
2.224219799041748,X86_64,64,256,122880,72,0,3200,512
2.349869966506958,X86_64,32,512,116736,52,PC4-2666V,2933,2304
2.16129207611084,X86_64,32,1024,53248,52,PC4-2933Y,0,256
2.3946692943573,X86_64,32,256,24576,168,PC4-2933Y,2933,768
1.8497062921524048,X86_64,64,1024,233472,88,PC4-2933Y,2400,64
2.430661916732788,X86_64,64,512,6144,76,0,2400,3072
2.12033748626709,X86_64,64,256,35840,28,PC4-2400T,2666,4096
2.518526315689087,X86_64,64,512,393216,168,PC4-2933V,3200,320
2.0445199012756348,X86_64,64,256,39936,128,PC4-2400T,2400,384
2.3967232704162598,X86_64,64,512,122880,36,PC4-3200AA,2400,512
2.383700370788574,X86_64,32,512,22528,40,PC4-2933Y,2666,256
2.4581174850463867,X86_64,64,1024,110592,36,PC4-3200AA,0,64
2.2641618251800537,X86_64,32,256,61440,52,PC4-2400T,3200,3072
2.4488449096679688,X86_64,64,256,233472,4,PC4-2933V,3200,3072
2.1534976959228516,X86_64,32,512,71680,36,0,2400,768
2.484203338623047,X86_64,32,512,45056,52,PC4-2933Y,3200,128
2.3177850246429443,X86_64,64,1024,36864,24,PC4-2933Y,2400,512
2.323076009750366,X86_64,64,512,12288,20,PC4-2933V,0,3072
2.1880204677581787,X86_64,64,1024,6144,88,0,2933,1536
2.2978415489196777,X86_64,32,256,71680,384,PC4-2933Y,2666,384
2.4863593578338623,X86_64,64,1024,86016,36,PC4-2933Y,0,256
2.1974010467529297,X86_64,32,512,30720,2,PC4-2400T,2400,768
2.2067105770111084,X86_64,64,512,55296,52,PC4-2933Y,2933,32
2.5163724422454834,X86_64,64,256,67584,104,PC4-2933Y,2400,1024
2.4863357543945312,X86_64,32,256,4096,2,PC4-2400T,0,64
2.4603869915008545,X86_64,64,1024,35840,384,PC4-2400T,2933,256
2.226628065109253,X86_64,32,1024,135168,112,0,3200,2048
1.7603360414505005,X86_64,32,512,2048,16,PC4-3200AA,2933,512
2.193803310394287,X86_64,64,512,38912,112,PC4-3200AA,0,4096
2.441378593444824,X86_64,64,1024,8192,48,PC4-2400T,3200,512
2.7470920085906982,X86_64,32,256,393216,104,0,2400,2304
2.5068492889404297,X86_64,32,256,55296,32,PC4-2933V,0,256
2.4488954544067383,X86_64,64,1024,15360,72,PC4-2400T,2666,320
1.7461788654327393,X86_64,64,1024,196608,128,PC4-2933V,2666,128
2.309960126876831,X86_64,32,512,26624,4,PC4-2933V,2666,768
2.092287302017212,X86_64,64,256,112640,16,PC4-3200AA,2666,32
2.449413776397705,X86_64,64,1024,90112,4,PC4-3200AA,2933,3072
2.2863922119140625,X86_64,64,1024,116736,2,PC4-3200AA,0,512
1.9829741716384888,X86_64,64,256,6144,56,PC4-2400T,2400,128
2.21403169631958,X86_64,64,1024,43008,48,PC4-2666V,0,512
2.2121458053588867,X86_64,64,256,79872,72,0,3200,2304
1.8999199867248535,X86_64,64,1024,196608,52,PC4-3200AA,2400,384
2.2131917476654053,X86_64,64,1024,262144,2,PC4-3200AA,3200,176
2.3991265296936035,X86_64,32,256,143360,168,PC4-2666V,2400,320
2.5560762882232666,X86_64,64,512,112640,104,PC4-2666V,2400,768
2.163616418838501,X86_64,64,1024,983040,32,0,3200,2304
2.542341709136963,X86_64,32,1024,12288,40,PC4-2933Y,0,2048
2.354660987854004,X86_64,32,1024,55296,112,PC4-2666V,2400,1536
2.1937196254730225,X86_64,64,256,262144,36,PC4-2400T,0,1024
2.330461025238037,X86_64,32,512,155648,80,PC4-2666V,2933,96
2.5339531898498535,X86_64,64,512,27648,104,PC4-3200AA,2400,256
2.371076822280884,X86_64,64,512,55296,6,PC4-2400T,3200,2048
1.971850872039795,X86_64,64,1024,155648,48,0,2933,512
2.3460750579833984,X86_64,32,512,86016,24,PC4-3200AA,0,2304
2.4923994541168213,X86_64,64,256,38912,168,0,3200,32
1.9980601072311401,X86_64,32,512,43008,80,PC4-2933Y,2400,192
2.1785714626312256,X86_64,32,512,39936,20,0,2666,32
2.1264283657073975,X86_64,32,512,143360,76,PC4-2666V,3200,176
2.08128023147583,X86_64,32,512,155648,48,PC4-3200AA,2400,256
2.356201410293579,X86_64,32,256,16384,2,PC4-3200AA,0,64
1.8346282243728638,X86_64,64,1024,16384,64,0,2666,128
2.3747730255126953,X86_64,64,256,53248,64,0,2400,3072
2.128156900405884,X86_64,64,1024,49152,72,PC4-2933Y,2666,32
2.1848788261413574,X86_64,32,256,524288,32,PC4-2666V,0,64
2.520735025405884,X86_64,32,512,131072,72,PC4-2400T,3200,2048
2.5581653118133545,X86_64,32,512,38912,52,PC4-2400T,2933,320
2.191234827041626,X86_64,64,1024,112640,88,PC4-2933Y,2666,320
2.2200064659118652,X86_64,32,512,155648,18,PC4-3200AA,2400,512
2.41385817527771,X86_64,64,1024,22528,64,0,2666,320
2.2519121170043945,X86_64,64,512,8192,112,PC4-2666V,3200,1024
2.063584327697754,X86_64,64,512,12288,8,PC4-3200AA,2666,512
2.326800584793091,X86_64,64,256,65536,16,PC4-2666V,2400,1536
2.272296905517578,X86_64,32,256,4096,96,PC4-3200AA,3200,1024
2.1260931491851807,X86_64,32,256,135168,2,PC4-2400T,2933,3072
2.410229444503784,X86_64,64,256,15360,18,PC4-2933Y,2666,384
2.3552615642547607,X86_64,64,256,112640,44,PC4-2666V,2400,3072
2.3525400161743164,X86_64,64,1024,155648,6,PC4-2666V,2400,256
2.217954158782959,X86_64,64,256,155648,52,PC4-2933V,2400,128
2.1824774742126465,X86_64,64,512,43008,168,PC4-3200AA,2933,2048
2.286851167678833,X86_64,32,1024,15360,8,PC4-2933Y,3200,64
2.2375285625457764,X86_64,64,1024,86016,18,PC4-2666V,2933,64
2.17512845993042,X86_64,64,256,12288,4,PC4-2666V,2400,384
2.118319511413574,X86_64,64,512,61440,36,PC4-2933Y,2933,64
2.405372381210327,X86_64,64,512,30720,20,PC4-2400T,2400,176
2.188633918762207,X86_64,64,512,43008,80,PC4-2400T,2666,128
2.4310669898986816,X86_64,32,512,18432,168,PC4-2933V,2666,4096
2.378103494644165,X86_64,32,256,55296,384,PC4-3200AA,2666,1536
2.5461723804473877,X86_64,64,512,2048,76,PC4-2933Y,2400,128
2.2380144596099854,X86_64,32,256,143360,12,PC4-3200AA,2933,384
1.8636432886123657,X86_64,64,1024,32768,44,PC4-2933V,0,176
1.7403205633163452,X86_64,32,512,262144,40,PC4-3200AA,0,256
2.4050021171569824,X86_64,32,1024,26624,2,PC4-2400T,0,192
2.2649734020233154,X86_64,32,512,30720,4,PC4-2933V,2400,64
2.259014129638672,X86_64,64,1024,122880,36,PC4-2666V,2933,2304
2.369968891143799,X86_64,64,256,30720,18,PC4-3200AA,3200,176
2.0394630432128906,X86_64,64,256,73728,80,0,3200,256
2.3913378715515137,X86_64,64,1024,116736,2,PC4-2933V,2400,768
2.290682792663574,X86_64,32,256,196608,72,PC4-2666V,2400,1024
2.1756298542022705,X86_64,32,256,524288,64,PC4-2400T,2400,320
2.0168347358703613,X86_64,32,256,73728,56,PC4-2400T,2400,32
2.304542303085327,X86_64,64,1024,53248,384,PC4-3200AA,2400,256
2.150254726409912,X86_64,32,512,4096,4,PC4-3200AA,0,1024
2.2057130336761475,X86_64,64,512,98304,72,0,2933,96
2.4660725593566895,X86_64,64,1024,143360,36,PC4-2933Y,0,384
2.3654966354370117,X86_64,32,1024,24576,16,0,2666,768
2.4354844093322754,X86_64,32,256,983040,128,PC4-2400T,3200,1536
1.7938569784164429,X86_64,64,512,65536,10,0,2666,176
2.4219119548797607,X86_64,32,1024,112640,72,PC4-2666V,0,64
2.4771859645843506,X86_64,64,256,27648,88,PC4-2933Y,2933,32
1.926235318183899,X86_64,64,512,38912,18,PC4-2400T,2400,96
2.772472381591797,X86_64,32,1024,16384,56,0,3200,1024
2.4158501625061035,X86_64,32,512,143360,52,PC4-2666V,2400,256
2.1235790252685547,X86_64,32,1024,55296,24,PC4-2933V,2933,1024
2.1660728454589844,X86_64,64,256,155648,44,0,2933,1024
2.1132915019989014,X86_64,64,1024,71680,16,PC4-2933Y,3200,32
2.531280755996704,X86_64,32,256,983040,52,PC4-2400T,0,64
1.699334979057312,X86_64,32,1024,524288,56,PC4-2666V,2666,320
2.5391881465911865,X86_64,32,512,262144,32,0,3200,128
2.2271878719329834,X86_64,64,256,35840,64,0,2666,512
2.486600637435913,X86_64,64,1024,98304,168,0,3200,64
2.5726096630096436,X86_64,32,1024,112640,80,PC4-3200AA,2666,1024
2.3412699699401855,X86_64,32,1024,32768,104,PC4-2933V,0,3072
2.4029905796051025,X86_64,64,512,311296,112,PC4-2933Y,2400,256
2.1790030002593994,X86_64,32,256,24576,128,PC4-2400T,2933,768
2.589169502258301,X86_64,64,512,36864,20,0,3200,192
2.1145243644714355,X86_64,64,512,524288,12,0,2933,32
2.2813587188720703,X86_64,64,1024,86016,104,PC4-2400T,0,176
2.179419755935669,X86_64,32,256,311296,6,PC4-2933Y,3200,176
2.525385618209839,X86_64,32,1024,122880,80,0,0,64
2.1771206855773926,X86_64,64,1024,112640,104,PC4-2933V,2666,768
2.231309652328491,X86_64,32,1024,112640,40,PC4-2400T,3200,1024
2.7822275161743164,X86_64,32,1024,36864,2,0,2666,192
2.6810507774353027,X86_64,64,512,26624,104,0,2933,320
2.291574239730835,X86_64,32,256,233472,40,PC4-3200AA,2666,512
2.481644630432129,X86_64,64,256,983040,112,PC4-2933Y,2400,176
2.0614397525787354,X86_64,64,512,35840,44,0,2400,1536
2.1753835678100586,X86_64,32,256,16384,2,PC4-2933V,2933,768
2.063896417617798,X86_64,32,1024,26624,16,PC4-3200AA,3200,4096
2.322598934173584,X86_64,32,512,67584,168,PC4-2400T,2400,2048
2.3752448558807373,X86_64,64,512,98304,12,PC4-3200AA,2933,1536
2.301203489303589,X86_64,32,1024,90112,52,PC4-2933Y,3200,192
1.947358250617981,X86_64,64,1024,90112,20,PC4-2933Y,3200,512
2.276529312133789,X86_64,64,1024,26624,4,PC4-2933V,3200,4096
2.2734358310699463,X86_64,64,512,32768,48,PC4-2933Y,2933,3072
2.370959758758545,X86_64,32,256,79872,10,PC4-2933Y,3200,96
2.304941177368164,X86_64,64,1024,8192,2,PC4-3200AA,2400,32
2.3473989963531494,X86_64,32,1024,61440,224,PC4-3200AA,2400,1024
2.461409568786621,X86_64,64,1024,131072,32,PC4-2933Y,2666,1536
2.3283562660217285,X86_64,32,256,112640,64,0,3200,1024
2.554338216781616,X86_64,32,256,311296,4,PC4-2666V,2400,96
2.634462594985962,X86_64,32,512,45056,104,PC4-2400T,3200,256
2.4685921669006348,X86_64,64,512,2048,384,PC4-2933V,0,3072
2.1517910957336426,X86_64,32,256,6144,128,PC4-2400T,0,4096
2.371513843536377,X86_64,64,512,38912,44,PC4-2666V,2666,1536
2.1020429134368896,X86_64,64,256,65536,12,PC4-2666V,2666,64
2.3758692741394043,X86_64,64,1024,35840,6,0,0,176
2.175610303878784,X86_64,32,256,61440,16,PC4-3200AA,2933,4096
2.3724441528320312,X86_64,32,512,90112,56,PC4-2666V,0,1024
2.03080677986145,X86_64,32,256,30720,6,PC4-2666V,2666,512
1.9358396530151367,X86_64,32,512,983040,28,PC4-3200AA,2666,1536
2.2470319271087646,X86_64,64,1024,39936,18,0,2933,192
2.2065179347991943,X86_64,64,256,233472,168,PC4-2400T,2400,320
1.7535992860794067,X86_64,32,512,49152,224,PC4-2666V,0,3072
1.8696049451828003,X86_64,32,512,49152,72,PC4-3200AA,0,384
2.583188533782959,X86_64,32,1024,233472,56,0,2933,4096
2.4572129249572754,X86_64,64,1024,18432,52,PC4-2933V,2666,64
2.379012107849121,X86_64,32,1024,32768,88,PC4-2666V,2933,512
2.298752546310425,X86_64,32,256,131072,72,0,2400,256
2.299651861190796,X86_64,64,256,311296,32,PC4-2666V,0,176
2.5822012424468994,X86_64,64,256,16384,56,PC4-2400T,0,320
2.0297844409942627,X86_64,64,512,262144,48,PC4-2400T,0,2048
2.3680739402770996,X86_64,64,1024,122880,128,0,2400,1024
2.003824234008789,X86_64,32,256,24576,20,PC4-2666V,2400,2048
2.321096420288086,X86_64,32,1024,43008,128,PC4-2933Y,2666,1024
1.7353423833847046,X86_64,64,256,143360,12,PC4-2933V,2933,2304
1.8936781883239746,X86_64,32,512,22528,88,PC4-2933V,2933,176
2.5565786361694336,X86_64,64,256,45056,8,PC4-2400T,0,2048
2.132030725479126,X86_64,64,512,65536,168,0,2933,256
2.377755880355835,X86_64,32,256,18432,36,PC4-2933Y,2933,64
2.6020119190216064,X86_64,32,512,86016,52,0,2933,192
2.0364468097686768,X86_64,64,512,112640,36,PC4-2400T,2666,512
2.2884974479675293,X86_64,32,512,233472,12,PC4-2933V,2400,256
2.419063091278076,X86_64,64,512,135168,32,PC4-3200AA,3200,2048
2.3096487522125244,X86_64,32,512,16384,10,PC4-2400T,2933,4096
2.56729793548584,X86_64,32,1024,143360,6,PC4-2933V,0,256
2.276402235031128,X86_64,64,1024,53248,28,PC4-2933V,2933,176
2.1837286949157715,X86_64,64,1024,77824,24,PC4-2933V,3200,2304
2.235403299331665,X86_64,32,512,4096,52,PC4-2400T,2400,384
2.4421567916870117,X86_64,64,256,90112,88,0,2933,192
1.8065075874328613,X86_64,32,256,2048,52,PC4-2666V,3200,2304
2.0570054054260254,X86_64,32,256,30720,112,PC4-2933Y,0,256
2.3924968242645264,X86_64,32,256,39936,168,PC4-3200AA,2933,64
2.3291027545928955,X86_64,32,512,135168,104,PC4-2933Y,2400,3072
1.7945200204849243,X86_64,32,1024,39936,18,PC4-3200AA,3200,96
2.2692816257476807,X86_64,64,1024,143360,10,0,0,1024
2.4427080154418945,X86_64,64,256,32768,18,PC4-2666V,2666,4096
1.6822893619537354,X86_64,32,1024,16384,80,PC4-2933V,2666,512
2.1464474201202393,X86_64,32,1024,77824,96,PC4-2400T,2400,128
1.8313374519348145,X86_64,32,256,77824,18,PC4-2933V,2933,32
2.3698501586914062,X86_64,64,1024,71680,2,0,2400,96
1.711633563041687,X86_64,64,512,67584,40,PC4-2933V,2933,2048
2.119569778442383,X86_64,32,512,67584,168,PC4-2933V,2933,2048
2.309537887573242,X86_64,32,1024,36864,40,0,2933,768
2.0508084297180176,X86_64,64,256,67584,104,PC4-2933V,2666,384
2.415997266769409,X86_64,64,256,131072,2,PC4-2400T,2666,512
2.3088464736938477,X86_64,64,512,49152,2,PC4-2666V,0,64
2.1590723991394043,X86_64,32,1024,55296,88,PC4-2666V,2666,96
2.205873966217041,X86_64,64,512,131072,168,PC4-3200AA,0,768
2.345961809158325,X86_64,64,512,27648,32,PC4-2400T,0,64
2.1069188117980957,X86_64,32,1024,2048,112,PC4-2933Y,0,96
2.2330374717712402,X86_64,64,256,26624,224,PC4-2400T,2933,176
2.393115997314453,X86_64,32,512,112640,128,0,0,1536
2.023866891860962,X86_64,64,512,116736,2,PC4-2933Y,2933,176
2.6934659481048584,X86_64,32,1024,43008,6,0,2933,1024
2.1120357513427734,X86_64,32,1024,196608,10,PC4-2400T,2933,256
2.5792527198791504,X86_64,32,1024,16384,12,PC4-2933Y,2666,384
2.4213340282440186,X86_64,64,512,30720,4,PC4-2400T,3200,1536
3.9886538982391357,X86_64,32,1024,4096,80,PC4-2400T,2666,4096
2.1016860008239746,X86_64,64,256,49152,16,0,2666,176
2.142918348312378,X86_64,32,256,110592,44,PC4-2400T,2666,3072
2.4037747383117676,X86_64,64,256,43008,2,PC4-2933Y,0,128
2.502610683441162,X86_64,64,1024,55296,8,PC4-3200AA,2933,96
2.232896566390991,X86_64,64,512,45056,168,PC4-3200AA,2400,768
2.0817313194274902,X86_64,32,256,122880,2,0,3200,768
1.7496793270111084,X86_64,32,1024,79872,24,PC4-2400T,2933,1024
1.7741471529006958,X86_64,32,512,24576,4,PC4-2933Y,2666,1536
2.367431879043579,X86_64,32,512,116736,6,0,2933,96
1.7615083456039429,X86_64,32,512,116736,10,PC4-2933Y,3200,2304
2.305407762527466,X86_64,64,256,155648,10,PC4-2666V,2400,320
2.11496901512146,X86_64,64,1024,30720,112,PC4-3200AA,2933,1024
2.299631118774414,X86_64,64,1024,2048,6,0,0,64
2.1009438037872314,X86_64,64,512,67584,20,0,2666,384
2.5068933963775635,X86_64,64,512,12288,12,0,0,1024
2.3975765705108643,X86_64,32,256,135168,80,PC4-2933V,3200,2048
2.3516156673431396,X86_64,64,512,112640,32,PC4-2933Y,2933,3072
3.6582531929016113,X86_64,64,1024,38912,12,PC4-2933V,3200,128
2.353311061859131,X86_64,32,1024,110592,28,PC4-2400T,2400,1024
2.575251579284668,X86_64,64,1024,311296,6,PC4-2666V,0,2048
2.3031058311462402,X86_64,32,256,55296,76,0,2666,320
2.3509037494659424,X86_64,32,512,110592,72,PC4-3200AA,3200,768
2.319538116455078,X86_64,32,1024,67584,6,PC4-2400T,2666,512
2.4483883380889893,X86_64,64,512,143360,4,PC4-2400T,3200,64
2.4804530143737793,X86_64,64,1024,39936,20,0,3200,2304
2.4944026470184326,X86_64,32,1024,90112,64,PC4-3200AA,2666,384
2.3789255619049072,X86_64,64,1024,90112,32,PC4-3200AA,2933,32
1.9983291625976562,X86_64,64,512,77824,72,PC4-2666V,3200,64
2.3512415885925293,X86_64,32,512,196608,44,PC4-2400T,2666,4096
2.416893720626831,X86_64,32,1024,90112,40,PC4-2933Y,2666,176
2.3157083988189697,X86_64,32,256,155648,88,PC4-2400T,2933,3072
2.20285701751709,X86_64,64,256,311296,104,PC4-2933V,0,2304
2.2208316326141357,X86_64,32,1024,112640,44,PC4-2933V,2666,3072
2.28804087638855,X86_64,32,1024,524288,128,PC4-2666V,2933,320
2.15885591506958,X86_64,64,512,27648,16,PC4-2933Y,0,1536
2.125182867050171,X86_64,32,256,65536,128,PC4-2933V,2666,96
2.4819109439849854,X86_64,32,512,49152,28,PC4-3200AA,0,320
2.580373764038086,X86_64,64,512,61440,24,PC4-2666V,2666,4096
2.255556344985962,X86_64,32,256,86016,6,PC4-2933V,2400,384
2.257944107055664,X86_64,32,1024,524288,224,PC4-2400T,0,512
2.12402081489563,X86_64,64,256,116736,6,PC4-2933Y,3200,64
2.259622097015381,X86_64,64,256,143360,4,PC4-2933V,3200,176
2.2609126567840576,X86_64,32,256,90112,384,PC4-2933Y,2666,1024
2.1537256240844727,X86_64,64,1024,4096,88,PC4-2933V,3200,64
2.329331159591675,X86_64,64,512,38912,52,0,2400,384
2.4947710037231445,X86_64,32,1024,112640,32,PC4-2400T,3200,192
2.185992956161499,X86_64,64,256,393216,18,PC4-2400T,3200,1536
2.6112470626831055,X86_64,32,1024,116736,12,PC4-3200AA,0,512
2.1199162006378174,X86_64,64,512,43008,28,PC4-2666V,2666,2048
2.2330503463745117,X86_64,64,512,65536,88,PC4-3200AA,0,192
1.7949846982955933,X86_64,64,256,67584,48,PC4-2400T,2933,512
2.5860788822174072,X86_64,32,512,155648,6,PC4-2666V,2666,768
2.499868631362915,X86_64,32,256,86016,80,PC4-2666V,2933,3072
2.364786386489868,X86_64,64,1024,65536,168,PC4-2933Y,0,32
2.2644500732421875,X86_64,32,256,67584,56,PC4-2933V,0,32
2.2793710231781006,X86_64,64,512,311296,76,PC4-2933V,3200,4096
1.9689542055130005,X86_64,32,256,16384,20,PC4-2400T,2933,32
2.521272897720337,X86_64,32,512,135168,76,PC4-3200AA,2666,2304
2.374912977218628,X86_64,32,256,71680,64,0,2933,384
2.2546584606170654,X86_64,32,512,61440,112,PC4-3200AA,2666,96
2.089350461959839,X86_64,32,512,233472,64,PC4-2666V,0,320
2.248049259185791,X86_64,64,256,143360,44,PC4-3200AA,3200,4096
1.8254152536392212,X86_64,64,512,15360,88,PC4-2933V,0,768
2.1612279415130615,X86_64,32,1024,30720,384,PC4-2933V,0,64
2.073809862136841,X86_64,32,512,6144,32,PC4-2933V,3200,512
2.2956390380859375,X86_64,64,256,131072,168,PC4-2400T,2666,320
2.3501951694488525,X86_64,32,1024,65536,104,PC4-2933Y,2400,176
2.475127696990967,X86_64,32,512,73728,32,PC4-2933Y,2933,32
2.271014451980591,X86_64,32,256,26624,24,PC4-2666V,2933,96
2.2512013912200928,X86_64,64,512,233472,80,PC4-2400T,0,320
2.4284660816192627,X86_64,32,512,112640,128,PC4-2933Y,2666,2304
2.389207124710083,X86_64,64,512,90112,28,PC4-2933Y,2400,64
1.9367735385894775,X86_64,32,512,983040,224,PC4-2666V,2933,1024
2.2583887577056885,X86_64,32,256,86016,8,PC4-2933Y,2400,1536
1.7820621728897095,X86_64,64,1024,2048,6,PC4-3200AA,3200,512
2.26877498626709,X86_64,32,1024,32768,18,PC4-2933V,0,2304
2.0132405757904053,X86_64,64,512,35840,104,PC4-2666V,3200,1024
2.7542006969451904,X86_64,32,1024,135168,56,PC4-2933Y,0,512
2.216399669647217,X86_64,64,512,6144,12,PC4-3200AA,2666,2048
1.8955190181732178,X86_64,32,1024,8192,16,0,0,32
2.869145154953003,X86_64,32,512,18432,24,PC4-2400T,2933,32
2.038348436355591,X86_64,32,1024,30720,224,PC4-3200AA,2666,1536
2.043156623840332,X86_64,32,1024,24576,88,0,0,1024
2.445439577102661,X86_64,64,1024,22528,52,PC4-2933V,2933,2048
2.0091049671173096,X86_64,32,1024,143360,28,PC4-2666V,0,96
2.1258327960968018,X86_64,64,512,45056,76,PC4-2933V,2933,192
2.3504798412323,X86_64,32,512,71680,104,PC4-2666V,0,176
2.208887815475464,X86_64,64,1024,53248,16,PC4-3200AA,2933,320
2.389394521713257,X86_64,32,1024,22528,44,0,2666,3072
2.4234986305236816,X86_64,64,1024,135168,224,PC4-3200AA,2666,3072
2.478329658508301,X86_64,32,512,983040,2,PC4-2933Y,2400,1536
2.1708812713623047,X86_64,64,256,196608,56,0,2933,128
2.381525993347168,X86_64,64,1024,77824,18,PC4-2933Y,3200,768
2.326125383377075,X86_64,64,512,32768,104,PC4-3200AA,2400,384
