cpu_clock,isa,l1_size,l2_size,l3_size,num-cpus,mem_type,mem_clock,mem_size
2.491304932330725,X86_64,32,1024,16384,56,PC4-3200AA,2933,768
2.0367325310371887,X86_64,32,1024,49152,32,PC4-3200AA,0,512
3.4951972851003412,X86_64,32,1024,71680,12,PC4-2666V,2933,512
1.9943291361773852,X86_64,32,1024,38912,16,PC4-2666V,2666,384
2.372946184006228,X86_64,32,1024,26624,16,PC4-2666V,3200,768
2.416927905438406,X86_64,32,1024,71680,12,PC4-2666V,3200,512
2.171531343086066,X86_64,32,1024,135168,48,PC4-2666V,3200,2048
2.599125079111055,X86_64,32,1024,22528,36,PC4-2666V,2933,512
3.5226164966746336,X86_64,32,512,24576,16,0,3200,512
3.5407255104675524,X86_64,32,1024,77824,12,PC4-2666V,2666,64
1.9333373769426008,X86_64,32,1024,24576,32,PC4-3200AA,2666,512
1.9026122604158697,X86_64,32,512,22528,28,0,3200,1024
3.7654555611570926,X86_64,32,512,45056,48,PC4-2666V,2666,2048
2.0105753181638977,X86_64,32,1024,524288,16,PC4-2666V,3200,192
1.8920218024603361,X86_64,32,1024,26624,24,PC4-2666V,2666,64
2.0534821680028883,X86_64,32,512,65536,16,PC4-3200AA,3200,512
2.443189095393917,X86_64,32,1024,90112,96,PC4-2933V,2666,384
3.3546175645296854,X86_64,32,1024,49152,44,PC4-2933Y,3200,768
2.4654215509880766,X86_64,32,1024,61440,6,PC4-2666V,2933,768
2.480398295594518,X86_64,32,1024,45056,8,PC4-2933Y,2666,384
2.1671131015000724,X86_64,32,1024,45056,24,PC4-2666V,2933,192
3.4494333228279217,X86_64,32,512,262144,16,0,3200,512
2.1790612215096448,X86_64,32,1024,26624,32,PC4-2933Y,2666,768
1.859246547069929,X86_64,32,1024,49152,28,PC4-3200AA,3200,192
3.3087890828521505,X86_64,32,512,98304,64,PC4-2933Y,3200,512
1.8853575540481426,X86_64,32,1024,45056,48,PC4-2933Y,2933,384
2.4440763125781553,X86_64,32,512,61440,32,PC4-2933V,0,1024
3.7755105776685243,X86_64,32,1024,16384,56,PC4-2666V,2933,768
3.8590376906935884,X86_64,32,1024,6144,52,PC4-2933V,2933,768
3.036441646000853,X86_64,32,1024,22528,28,PC4-3200AA,2933,512
3.6984166903247098,X86_64,32,1024,36864,56,PC4-3200AA,2933,192
2.8020045832618483,X86_64,32,1024,131072,56,PC4-2933V,2933,768
2.581651137376097,X86_64,32,1024,73728,56,PC4-2666V,2933,192
2.2205746536011026,X86_64,32,512,45056,48,PC4-2933Y,2666,512
2.398798150457507,X86_64,32,1024,49152,40,PC4-2666V,2666,768
2.3518920523591014,X86_64,32,1024,22528,224,PC4-2666V,2666,64
2.809887960573371,X86_64,32,1024,116736,96,PC4-3200AA,2933,384
3.930393867646536,X86_64,32,256,77824,56,PC4-2933V,2666,64
2.4839502262537776,X86_64,32,1024,38912,64,PC4-2666V,2933,512
3.3992352772447196,X86_64,32,1024,36864,64,PC4-2666V,2666,768
2.2357510299421812,X86_64,32,512,2048,48,PC4-3200AA,3200,64
2.1995504668343173,X86_64,32,1024,45056,48,PC4-3200AA,3200,256
1.9002345161891172,X86_64,32,1024,77824,56,PC4-2666V,2666,192
3.0391039299109615,X86_64,32,1024,73728,6,PC4-3200AA,2666,192
1.9966325612837417,X86_64,32,1024,38912,96,PC4-2933Y,2666,768
3.7939614296372204,X86_64,32,512,262144,64,0,3200,1024
1.9000569296767096,X86_64,32,512,86016,64,PC4-2933Y,3200,384
2.5339136280111143,X86_64,32,512,8192,32,PC4-3200AA,3200,256
2.4839816013566907,X86_64,32,1024,22528,20,PC4-2933Y,2933,768
2.940691848222247,X86_64,32,512,67584,96,0,3200,512
2.412759144748781,X86_64,32,1024,22528,56,PC4-2666V,0,768
3.5862786121440413,X86_64,32,1024,8192,32,PC4-3200AA,3200,512
1.8790646006212635,X86_64,32,1024,32768,52,PC4-2666V,2666,384
3.6090826970885996,X86_64,32,1024,131072,32,PC4-2666V,3200,768
1.918354330520108,X86_64,32,1024,26624,40,PC4-2666V,3200,192
2.283300570180934,X86_64,32,1024,122880,48,PC4-3200AA,2666,768
2.1519837420379044,X86_64,32,1024,49152,6,PC4-3200AA,2666,512
1.8802689600599538,X86_64,32,1024,131072,8,PC4-2666V,2666,192
3.5263019814430248,X86_64,32,1024,71680,32,PC4-3200AA,3200,1536
3.6994475279013646,X86_64,32,1024,22528,80,PC4-2933Y,3200,768
2.194485284112444,X86_64,32,1024,71680,8,PC4-2666V,2933,512
1.9432534515090112,X86_64,32,512,524288,128,PC4-3200AA,0,512
2.221678284188523,X86_64,32,1024,22528,16,PC4-2933V,2666,192
3.8460556531172427,X86_64,32,256,131072,6,0,2666,176
3.782794745716154,X86_64,32,1024,98304,32,PC4-2933Y,3200,512
1.9479319375600204,X86_64,32,1024,49152,24,PC4-2933Y,2666,384
3.192638269650537,X86_64,32,1024,98304,112,PC4-2666V,3200,64
2.5024804659789037,X86_64,32,1024,32768,16,PC4-2666V,2666,512
1.9638796962680338,X86_64,32,1024,61440,40,PC4-2666V,2666,384
2.652963651653126,X86_64,32,1024,49152,20,PC4-2933Y,2666,384
3.227483730983875,X86_64,32,1024,71680,48,PC4-2933V,2666,384
1.8375918370241293,X86_64,32,1024,55296,48,PC4-2933Y,2666,512
1.8550082974264803,X86_64,32,512,79872,56,PC4-2666V,2666,64
2.11423548255117,X86_64,32,1024,55296,32,PC4-2666V,2666,384
1.8518801471957633,X86_64,32,1024,16384,36,PC4-2666V,2666,64
1.8622614204870267,X86_64,32,1024,49152,24,PC4-2933Y,2666,192
1.992159485487742,X86_64,32,1024,55296,8,PC4-2666V,2666,768
1.9274575598874701,X86_64,32,512,38912,20,PC4-3200AA,3200,1024
3.6050405642880197,X86_64,32,512,98304,48,PC4-3200AA,3200,256
3.5664977210042457,X86_64,32,256,27648,20,PC4-2666V,2666,2048
3.5611292468371367,X86_64,32,1024,71680,32,PC4-3200AA,2666,768
2.416679744683797,X86_64,32,512,49152,32,PC4-2666V,2666,192
2.514803561355862,X86_64,32,1024,65536,40,PC4-2933V,2933,768
2.711768807331534,X86_64,64,512,16384,48,PC4-3200AA,0,512
2.985464569709009,X86_64,32,1024,12288,52,PC4-2666V,2666,64
2.1227145816155377,X86_64,32,512,110592,32,PC4-3200AA,0,1024
2.188743597546545,X86_64,32,1024,61440,16,PC4-3200AA,3200,384
2.168668846625804,X86_64,32,1024,262144,32,PC4-3200AA,3200,64
1.8460831890011553,X86_64,32,1024,45056,20,PC4-2933Y,2933,384
1.9350438998222064,X86_64,32,256,12288,8,PC4-2666V,2666,64
1.8608737962211122,X86_64,32,1024,16384,44,PC4-2666V,0,192
1.8944776402167454,X86_64,32,1024,26624,64,PC4-3200AA,3200,512
2.086578938485382,X86_64,32,256,45056,112,PC4-2666V,2666,192
3.1679492389808512,X86_64,32,512,524288,56,0,2933,768
2.0976408357450924,X86_64,32,1024,65536,40,PC4-3200AA,2933,1536
2.025069227867702,X86_64,32,1024,61440,56,0,3200,1536
2.1192941206452125,X86_64,32,1024,49152,32,PC4-3200AA,3200,384
3.174937194989748,X86_64,32,1024,55296,24,PC4-2933Y,2666,384
2.041176491552314,X86_64,32,1024,86016,6,PC4-2933V,2666,2048
3.5545958076699145,X86_64,32,1024,98304,36,PC4-2666V,2933,384
3.357577550443949,X86_64,32,512,32768,4,PC4-3200AA,2933,512
1.9304464689317191,X86_64,32,1024,77824,76,PC4-2666V,2933,1024
2.0802176448695904,X86_64,32,512,73728,72,PC4-2666V,0,512
1.8373859034734403,X86_64,32,1024,45056,40,PC4-2666V,2666,384
2.2948049918750573,X86_64,32,1024,45056,48,PC4-2666V,2933,768
2.6786407064066906,X86_64,32,512,38912,16,0,3200,2048
2.708736430081519,X86_64,32,1024,32768,72,PC4-2933V,2666,192
2.3712106034837186,X86_64,32,1024,73728,8,PC4-2933V,2933,1024
2.3570671571436166,X86_64,32,512,67584,12,PC4-2933Y,2933,1024
2.2828512619800945,X86_64,32,1024,98304,48,PC4-2933Y,2933,1024
2.2402681174906363,X86_64,32,1024,55296,24,PC4-3200AA,3200,768
2.318445553034339,X86_64,32,512,262144,8,PC4-2933V,3200,512
3.7010313661873995,X86_64,32,1024,26624,44,PC4-2666V,2666,192
2.511302582781358,X86_64,32,1024,77824,40,PC4-2666V,2666,512
3.352425734759167,X86_64,32,256,61440,48,PC4-2933Y,2933,768
2.4389081939293225,X86_64,32,1024,77824,24,PC4-3200AA,2933,768
2.2334094933228483,X86_64,32,256,90112,24,PC4-2933Y,2933,384
2.043881150837205,X86_64,32,512,36864,36,PC4-3200AA,3200,1024
3.040944267776541,X86_64,32,512,12288,24,PC4-3200AA,3200,512
2.4082488594962292,X86_64,32,1024,55296,36,PC4-2933V,2933,768
2.2837330448429825,X86_64,32,1024,79872,16,PC4-2666V,2666,768
2.690731644075893,X86_64,32,512,98304,32,0,2666,512
2.0999638208095273,X86_64,32,1024,61440,8,PC4-3200AA,3200,384
2.2326121270052877,X86_64,32,1024,67584,48,PC4-3200AA,2666,512
1.8354046614962083,X86_64,32,1024,22528,6,PC4-2933Y,2666,1024
3.144337823877166,X86_64,32,1024,22528,16,PC4-3200AA,3200,512
3.881298116358459,X86_64,32,256,36864,56,PC4-2666V,2666,64
3.151789562924417,X86_64,32,1024,36864,64,PC4-3200AA,3200,1024
1.8577432187891596,X86_64,32,1024,49152,36,PC4-2933Y,2933,384
1.9232168385069837,X86_64,32,1024,55296,32,PC4-2933Y,2933,192
3.444909947974103,X86_64,32,1024,77824,56,PC4-2666V,2666,768
3.6544606935536788,X86_64,32,512,26624,56,0,2933,2048
2.093288813827221,X86_64,32,1024,71680,56,PC4-2933Y,2666,384
2.0750028586850613,X86_64,32,1024,32768,56,PC4-3200AA,2933,768
3.76466166637252,X86_64,32,1024,55296,52,PC4-2666V,2933,384
2.09315625633456,X86_64,32,1024,98304,40,PC4-2666V,3200,1024
2.368553552971684,X86_64,32,512,262144,16,PC4-3200AA,3200,1024
2.112091249946597,X86_64,32,512,262144,48,0,0,512
3.2038138823433897,X86_64,32,256,61440,32,PC4-2666V,2666,384
3.253278957181726,X86_64,32,1024,98304,24,PC4-2666V,2666,512
2.0598394199946046,X86_64,32,1024,26624,24,PC4-2666V,2666,1536
3.72233197299808,X86_64,32,512,61440,40,PC4-2933Y,2933,384
2.5670447980924473,X86_64,32,1024,71680,40,PC4-2933Y,2666,192
2.1711658405126277,X86_64,32,1024,86016,40,PC4-3200AA,2933,192
2.4072664725242703,X86_64,32,512,49152,64,PC4-2666V,0,64
2.075824510839051,X86_64,32,1024,67584,32,PC4-3200AA,2666,128
2.021849378419669,X86_64,32,1024,2048,40,PC4-2666V,2666,2048
1.9279427774555402,X86_64,32,1024,71680,16,PC4-3200AA,2666,512
1.8191537698485833,X86_64,32,1024,55296,80,PC4-2666V,2933,1536
2.180521910325879,X86_64,32,1024,110592,64,PC4-3200AA,3200,512
2.0094972511271028,X86_64,32,1024,98304,28,PC4-2666V,2666,768
1.8710184730616761,X86_64,32,1024,79872,8,PC4-3200AA,2933,512
1.9349470789876049,X86_64,32,1024,49152,32,PC4-2933Y,2666,192
3.8563568122006773,X86_64,32,1024,12288,32,PC4-2666V,2666,384
2.409491382490936,X86_64,32,256,262144,24,PC4-2666V,2933,512
3.25584843804767,X86_64,32,512,73728,32,PC4-3200AA,3200,2048
2.1013120889531587,X86_64,32,1024,131072,128,0,2933,512
2.633816551538493,X86_64,32,1024,49152,24,PC4-2666V,3200,768
1.8594244898687564,X86_64,32,1024,49152,24,PC4-2933Y,2933,384
3.672371561681505,X86_64,32,1024,49152,24,PC4-2666V,2933,768
2.0508795959112427,X86_64,32,1024,98304,80,PC4-2666V,0,512
3.160622884309437,X86_64,32,1024,143360,4,PC4-3200AA,3200,1024
2.6644018655745025,X86_64,32,1024,79872,72,PC4-2666V,2933,768
1.8570178419061913,X86_64,32,1024,8192,56,PC4-2933V,2933,768
2.3212652346519214,X86_64,32,1024,26624,48,PC4-2666V,2933,192
3.1356472966960642,X86_64,32,1024,8192,48,PC4-2666V,2666,256
2.085279217417849,X86_64,32,1024,71680,36,PC4-2933Y,2933,768
1.8346791287379314,X86_64,32,1024,524288,56,PC4-3200AA,2666,192
2.2932319873313003,X86_64,32,1024,30720,16,PC4-2933Y,2933,768
2.5807859934171256,X86_64,32,1024,55296,72,PC4-2666V,2666,128
2.4546737332405018,X86_64,32,1024,49152,16,PC4-2666V,2666,192
2.3012321316748223,X86_64,32,1024,45056,64,PC4-2933Y,0,64
2.1913506963223854,X86_64,32,1024,524288,64,PC4-2666V,3200,512
2.69998333163036,X86_64,32,1024,524288,36,PC4-3200AA,3200,256
2.2854317544135885,X86_64,32,1024,12288,24,PC4-2933Y,2933,768
2.236284305433972,X86_64,32,1024,36864,64,PC4-3200AA,3200,512
1.82256888652261,X86_64,32,1024,524288,76,PC4-3200AA,0,1024
3.2666609590296467,X86_64,32,1024,98304,16,PC4-2666V,3200,192
3.636400884418357,X86_64,32,1024,36864,36,PC4-2933Y,2933,768
3.180402272653472,X86_64,32,1024,49152,24,PC4-3200AA,2666,192
2.0637844459144947,X86_64,32,1024,122880,40,PC4-2666V,2666,512
3.8949256594004664,X86_64,32,256,6144,32,PC4-3200AA,3200,192
3.1502033339251785,X86_64,32,1024,71680,24,PC4-2666V,2666,176
1.894057444920303,X86_64,32,1024,71680,40,PC4-2666V,2666,384
3.0379371317141257,X86_64,32,1024,8192,32,PC4-2933Y,2933,384
3.5335748473299096,X86_64,32,1024,49152,48,PC4-2666V,3200,256
1.8224117864793457,X86_64,32,1024,71680,40,PC4-3200AA,2933,128
2.0404830913755294,X86_64,32,1024,77824,56,0,2933,384
2.915432253094522,X86_64,32,1024,98304,40,PC4-2666V,2666,64
2.148152212827159,X86_64,32,1024,77824,52,PC4-2933V,2933,32
1.937424583411923,X86_64,32,1024,26624,40,PC4-2933V,2933,768
2.282442047701831,X86_64,32,1024,49152,32,PC4-2666V,2666,192
1.8177644086863718,X86_64,32,1024,98304,16,PC4-2666V,2666,512
2.6218597996141604,X86_64,32,512,73728,16,PC4-2666V,2666,768
3.9144948586838284,X86_64,32,1024,49152,104,PC4-3200AA,3200,512
2.0099929457427073,X86_64,32,1024,262144,64,PC4-3200AA,0,256
1.8401366350460016,X86_64,32,1024,16384,48,PC4-2666V,3200,1024
1.8232383264376577,X86_64,32,1024,71680,36,PC4-3200AA,2666,512
2.239947577373578,X86_64,32,1024,61440,48,PC4-2666V,2933,1024
2.301574500656423,X86_64,32,1024,8192,48,PC4-2666V,3200,384
3.2537088172844517,X86_64,32,1024,143360,20,PC4-2933Y,2933,768
2.1418131954630724,X86_64,32,1024,49152,8,PC4-3200AA,2666,64
3.56719343758641,X86_64,32,512,116736,32,PC4-3200AA,3200,512
2.2980629747815864,X86_64,32,1024,49152,44,PC4-2666V,2933,768
2.182443104656484,X86_64,32,1024,143360,80,PC4-2933V,0,192
1.8443149394993061,X86_64,32,1024,73728,56,PC4-2666V,2933,384
2.259793179595476,X86_64,32,1024,71680,36,PC4-2933V,2933,384
2.1455342870176066,X86_64,32,1024,49152,48,PC4-2933V,2933,384
1.9019455594526748,X86_64,32,1024,45056,56,PC4-2666V,3200,192
2.4271561445463785,X86_64,32,1024,49152,20,PC4-2933V,3200,512
3.944420385909143,X86_64,32,256,38912,44,PC4-2666V,2666,64
3.333355884347603,X86_64,32,1024,71680,56,PC4-3200AA,3200,384
1.8253745975433386,X86_64,32,1024,73728,64,PC4-3200AA,2933,384
2.2041420929131395,X86_64,32,1024,135168,112,PC4-2933Y,2666,768
2.2154945285421475,X86_64,32,512,24576,32,PC4-2666V,2666,1024
1.8995954719592654,X86_64,32,1024,98304,24,PC4-3200AA,0,512
2.2640132609217596,X86_64,32,1024,8192,64,PC4-3200AA,3200,768
3.865960577270439,X86_64,32,256,131072,64,PC4-2666V,2933,256
3.904364931808831,X86_64,32,256,90112,48,PC4-2933Y,2666,192
1.8387479419208275,X86_64,32,1024,36864,16,PC4-2666V,2666,192
2.5072156174248796,X86_64,32,1024,71680,4,PC4-2933Y,2666,768
1.8471772777928936,X86_64,32,1024,67584,64,PC4-2933V,3200,192
2.248630490706853,X86_64,32,1024,49152,52,PC4-2666V,2666,192
1.9781174805717492,X86_64,32,1024,98304,12,PC4-3200AA,3200,2048
2.1341830963189072,X86_64,32,1024,262144,56,PC4-2666V,2933,768
2.4285824893344916,X86_64,32,1024,30720,56,PC4-2666V,2666,4096
2.1958226928210465,X86_64,32,1024,77824,56,PC4-3200AA,2933,3072
1.8318203755764437,X86_64,32,1024,22528,4,PC4-2666V,2666,512
2.7892008824744834,X86_64,32,1024,131072,56,PC4-2666V,2666,512
1.8164944702785228,X86_64,32,1024,524288,6,0,2933,256
1.895101230523135,X86_64,32,1024,32768,44,PC4-2666V,2933,192
2.086416716824832,X86_64,32,1024,45056,24,PC4-2666V,2666,1536
1.9324231237212954,X86_64,32,256,71680,16,PC4-2666V,2666,384
3.3335516450685905,X86_64,32,512,49152,8,PC4-3200AA,3200,1024
2.1124108275643336,X86_64,32,1024,131072,20,PC4-2933V,2666,768
2.298612137655497,X86_64,32,256,36864,20,PC4-2933Y,2400,768
1.8696144818883484,X86_64,32,1024,12288,56,PC4-2666V,2933,768
1.8366696786978827,X86_64,32,1024,16384,20,PC4-3200AA,2666,768
2.4466931853229434,X86_64,32,1024,49152,224,PC4-2933V,2933,192
2.4913798446995705,X86_64,32,1024,524288,4,PC4-3200AA,3200,768
2.232612302458374,X86_64,32,1024,983040,112,PC4-2933V,2933,192
2.489878353812175,X86_64,32,1024,24576,4,0,3200,1024
3.593866745691602,X86_64,32,1024,38912,12,PC4-2666V,2666,384
3.6798372501841605,X86_64,32,1024,77824,4,PC4-2666V,2666,64
2.5875021032040593,X86_64,32,1024,86016,24,PC4-2666V,2933,192
1.886050308455791,X86_64,32,1024,49152,32,PC4-2933Y,2666,192
2.407299295825226,X86_64,32,1024,49152,8,PC4-2666V,2933,64
1.8371631576573135,X86_64,32,512,262144,4,PC4-3200AA,3200,512
2.40800342578288,X86_64,32,512,16384,36,PC4-2933Y,2666,512
2.0957363066876398,X86_64,32,512,39936,32,PC4-3200AA,3200,2048
3.8734860568873257,X86_64,32,512,49152,64,PC4-3200AA,2933,256
1.9702730556616146,X86_64,32,512,71680,36,PC4-3200AA,3200,384
3.899958341600481,X86_64,32,1024,45056,18,PC4-3200AA,3200,64
2.132993388842778,X86_64,32,1024,67584,24,PC4-3200AA,2933,1536
3.675364457345589,X86_64,32,256,262144,24,PC4-3200AA,3200,384
1.9503489623645645,X86_64,32,1024,22528,28,PC4-2666V,2666,192
3.224747243885874,X86_64,32,512,79872,32,PC4-3200AA,2666,2048
1.8519589087624573,X86_64,32,1024,26624,32,PC4-3200AA,3200,1024
3.850554449871829,X86_64,32,512,61440,52,PC4-3200AA,3200,64
1.823389080129068,X86_64,32,1024,49152,24,PC4-2666V,3200,1024
3.3446744559190864,X86_64,32,256,49152,32,PC4-2666V,3200,512
2.1473187341902786,X86_64,32,1024,38912,48,PC4-2666V,2666,192
2.6534406912021336,X86_64,32,1024,55296,16,PC4-2933V,2933,384
1.8129781459933498,X86_64,32,256,73728,40,PC4-2666V,2666,64
2.4597696445794655,X86_64,32,1024,524288,32,PC4-2933V,2933,512
3.428774831207442,X86_64,32,1024,65536,6,PC4-2666V,2666,192
2.621944505863136,X86_64,32,1024,77824,4,PC4-2933Y,2933,768
2.0982114395804756,X86_64,32,1024,24576,56,PC4-2666V,2666,192
3.178392166588908,X86_64,32,1024,73728,52,PC4-3200AA,3200,768
1.9262224484771644,X86_64,32,1024,135168,64,0,3200,2048
2.5784545312296565,X86_64,32,1024,12288,56,PC4-2666V,2933,1024
1.9651393246376077,X86_64,32,1024,77824,48,PC4-2933Y,2933,768
3.182367125642064,X86_64,32,1024,22528,80,PC4-2933V,2933,2048
3.385110066367375,X86_64,32,1024,524288,32,PC4-3200AA,3200,512
3.66523898871078,X86_64,32,512,71680,64,PC4-2666V,2933,1024
2.0838843160524787,X86_64,32,1024,55296,112,PC4-2666V,3200,192
3.432667844074499,X86_64,32,1024,98304,16,PC4-2933V,2933,768
3.7232339689243426,X86_64,32,256,73728,128,PC4-3200AA,3200,1024
1.9571211432940792,X86_64,32,1024,36864,16,PC4-3200AA,2666,512
1.9402461269104347,X86_64,32,1024,22528,32,PC4-3200AA,2933,768
2.5829829215691293,X86_64,32,1024,6144,20,PC4-2933Y,2933,384
3.678512362591606,X86_64,32,256,90112,32,PC4-2933Y,3200,768
1.835488811895003,X86_64,32,1024,32768,24,PC4-2666V,2666,512
2.476797487815067,X86_64,32,1024,71680,24,PC4-2933Y,2933,384
2.3297706182372133,X86_64,32,1024,16384,36,PC4-2933Y,2933,192
3.3615540508682513,X86_64,32,256,45056,24,PC4-2666V,2666,192
2.171012294805284,X86_64,32,1024,155648,24,PC4-3200AA,2933,64
2.4326931878543943,X86_64,32,1024,36864,48,PC4-3200AA,2933,384
1.8148734116038854,X86_64,32,256,98304,24,PC4-3200AA,2666,2048
2.1533712800157017,X86_64,32,1024,98304,96,PC4-2666V,2933,768
3.6597146476078564,X86_64,32,256,71680,56,PC4-2666V,2666,64
2.0334391641132044,X86_64,32,1024,262144,24,PC4-2666V,2933,384
2.691571782746215,X86_64,32,1024,38912,6,PC4-2933V,2933,192
2.8388175801624085,X86_64,32,512,16384,16,PC4-2933Y,2933,192
2.2993334993521235,X86_64,32,512,131072,80,0,2933,384
2.962882237457151,X86_64,32,256,262144,24,PC4-2666V,2666,192
1.8485756574551082,X86_64,32,512,116736,56,PC4-2933Y,2933,768
2.8118941539265623,X86_64,32,512,110592,56,PC4-3200AA,2400,1024
2.255337115132884,X86_64,32,1024,26624,12,PC4-2666V,2933,384
2.176417856014667,X86_64,32,1024,6144,20,PC4-3200AA,3200,1536
3.177929043842849,X86_64,32,512,26624,24,PC4-2666V,3200,512
2.010835607661519,X86_64,32,1024,262144,32,PC4-3200AA,3200,512
2.802614037460995,X86_64,32,1024,55296,4,PC4-2933V,3200,192
2.4376412307932336,X86_64,32,256,71680,20,PC4-2933V,2933,768
1.9191531692092745,X86_64,32,1024,262144,32,PC4-2933Y,2933,384
3.535024629017372,X86_64,32,1024,262144,8,PC4-2666V,2666,1536
1.9734104470713474,X86_64,32,512,110592,64,PC4-3200AA,3200,512
3.662922671999155,X86_64,32,1024,131072,80,PC4-2666V,2933,192
2.747996887228917,X86_64,32,1024,61440,4,PC4-3200AA,2933,768
1.9171112917369597,X86_64,32,1024,86016,16,PC4-3200AA,3200,512
2.230793585708615,X86_64,32,1024,8192,56,PC4-2666V,2666,192
3.785995553424339,X86_64,32,256,12288,64,PC4-3200AA,0,384
2.0709776571867486,X86_64,32,1024,77824,8,PC4-2666V,2666,192
2.7286074256451074,X86_64,32,256,524288,36,0,0,512
1.9103604657247362,X86_64,32,1024,131072,4,PC4-3200AA,2933,2048
3.4014514326571303,X86_64,32,1024,49152,40,PC4-2666V,2933,512
3.501883417130201,X86_64,32,1024,98304,48,PC4-2666V,3200,2048
1.8656640448684565,X86_64,32,1024,26624,16,PC4-2933V,2933,192
1.999003023906788,X86_64,32,1024,110592,48,PC4-3200AA,3200,2048
2.695743054188005,X86_64,32,1024,110592,36,PC4-2666V,2933,192
1.9626641583429199,X86_64,32,1024,12288,24,PC4-2933Y,2933,1024
1.921808237878099,X86_64,32,1024,49152,56,PC4-2666V,2666,512
2.039795903943192,X86_64,32,1024,135168,32,PC4-2933V,2933,768
